,Unnamed: 0,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year,Specific_Boroughs_Air
1667,1667,547449,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2017,06/01/2017,10.48,,2017,Manhattan
1668,1668,605745,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2018,06/01/2018,10.07,,2018,Manhattan
1669,1669,168427,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2008-09,12/01/2008,12.26,,2008,Brooklyn
1670,1670,168486,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2009-10,12/01/2009,9.77,,2009,Brooklyn
1671,1671,168604,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2011-12,12/01/2011,9.0,,2011,Brooklyn
1672,1672,169489,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2012,06/01/2012,10.19,,2012,Brooklyn
1673,1673,177208,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2009-10,12/01/2009,12.37,,2009,Manhattan
1674,1674,177922,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2012,06/01/2012,12.25,,2012,Manhattan
1675,1675,178426,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2009,12/01/2008,13.06,,2008,Manhattan
1676,1676,178468,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2010,12/01/2009,12.19,,2009,Manhattan
1677,1677,178510,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2011,12/01/2010,12.28,,2010,Manhattan
1678,1678,410816,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2015-16,12/01/2015,10.28,,2015,Manhattan
1679,1679,212821,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2014,06/01/2014,10.91,,2014,Manhattan
1680,1680,334034,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2015,06/01/2015,11.01,,2015,Manhattan
1681,1681,334035,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2014-15,12/01/2014,10.94,,2014,Manhattan
1682,1682,410817,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2016,05/31/2016,9.8,,2016,Manhattan
1683,1683,547450,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2017,01/01/2017,9.01,,2017,Manhattan
1684,1684,605744,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2018,01/01/2018,8.94,,2018,Manhattan
1685,1685,177166,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2008-09,12/01/2008,15.79,,2008,Manhattan
1686,1686,177250,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2010-11,12/01/2010,14.81,,2010,Manhattan
1687,1687,177334,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2012-13,12/01/2012,12.76,,2012,Manhattan
1688,1688,177838,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2010,06/01/2010,13.75,,2010,Manhattan
1689,1689,177964,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2013,06/01/2013,12.22,,2013,Manhattan
1690,1690,178594,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2013,12/01/2012,11.06,,2012,Manhattan
1691,1691,177292,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2011-12,12/01/2011,11.65,,2011,Manhattan
1692,1692,177796,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2009,06/01/2009,13.16,,2009,Manhattan
1693,1693,178552,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2012,12/01/2011,11.32,,2011,Manhattan
1694,1694,212695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2013-14,12/01/2013,14.49,,2013,Manhattan
1695,1695,212947,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2014,12/01/2013,11.36,,2013,Manhattan
1696,1696,547451,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2016-17,12/01/2016,9.08,,2016,Manhattan
1697,1697,411063,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2016,05/31/2016,8.12,,2016,Brooklyn
1698,1698,547695,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2017,06/01/2017,8.98,,2017,Brooklyn
1699,1699,177880,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Summer 2011,06/01/2011,13.21,,2011,Manhattan
1700,1700,334033,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2015,01/01/2015,10.54,,2015,Manhattan
1701,1701,410818,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Annual Average 2016,12/31/2015,9.53,,2015,Manhattan
1702,1702,605746,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,310,Lower Manhattan,Winter 2017-18,12/01/2017,10.41,,2017,Manhattan
1703,1703,169370,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2010,06/01/2010,11.82,,2010,Brooklyn
1704,1704,170255,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2010,12/01/2009,9.91,,2009,Brooklyn
1705,1705,213786,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2013-14,12/01/2013,11.82,,2013,Brooklyn
1706,1706,334279,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,01/01/2015,8.7,,2015,Brooklyn
1707,1707,334280,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2015,06/01/2015,9.31,,2015,Brooklyn
1708,1708,411062,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2015-16,12/01/2015,8.61,,2015,Brooklyn
1709,1709,169429,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2011,06/01/2011,11.4,,2011,Brooklyn
1710,1710,169488,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2012,06/01/2012,10.28,,2012,Brooklyn
1711,1711,605992,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2017-18,12/01/2017,8.51,,2017,Brooklyn
1712,1712,168485,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2009-10,12/01/2009,10.38,,2009,Brooklyn
1713,1713,168603,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2011-12,12/01/2011,9.5,,2011,Brooklyn
1714,1714,169311,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2009,06/01/2009,10.84,,2009,Brooklyn
1715,1715,411064,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2016,12/31/2015,7.77,,2015,Brooklyn
1716,1716,547696,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2017,01/01/2017,7.38,,2017,Brooklyn
1717,1717,605990,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2018,01/01/2018,7.13,,2018,Brooklyn
1718,1718,605991,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2018,06/01/2018,8.32,,2018,Brooklyn
1719,1719,168544,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2010-11,12/01/2010,12.77,,2010,Brooklyn
1720,1720,168662,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2012-13,12/01/2012,10.26,,2012,Brooklyn
1721,1721,547697,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2016-17,12/01/2016,7.74,,2016,Brooklyn
1722,1722,170196,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2009,12/01/2008,10.63,,2008,Brooklyn
1723,1723,221989,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2011,06/01/2011,32.18,,2011,Bronx
1724,1724,170314,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2011,12/01/2010,10.23,,2010,Brooklyn
1725,1725,213963,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2014,06/01/2014,8.84,,2014,Brooklyn
1726,1726,214140,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2014,12/01/2013,9.04,,2013,Brooklyn
1727,1727,334281,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2014-15,12/01/2014,8.94,,2014,Brooklyn
1728,1728,177795,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2009,06/01/2009,12.26,,2009,N/A
1729,1729,178425,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2009,12/01/2008,12.08,,2008,N/A
1730,1730,168426,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2008-09,12/01/2008,13.48,,2008,Brooklyn
1731,1731,169547,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,10.18,,2013,Brooklyn
1732,1732,170373,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2012,12/01/2011,9.07,,2011,Brooklyn
1733,1733,170432,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2013,12/01/2012,8.64,,2012,Brooklyn
1734,1734,334030,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2015,01/01/2015,10.06,,2015,N/A
1735,1735,410814,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2016,05/31/2016,9.32,,2016,N/A
1736,1736,547446,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2017,06/01/2017,10.19,,2017,N/A
1737,1737,605741,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2018,01/01/2018,8.14,,2018,N/A
1738,1738,177249,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2010-11,12/01/2010,14.0,,2010,N/A
1739,1739,177333,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2012-13,12/01/2012,11.85,,2012,N/A
1740,1740,177165,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2008-09,12/01/2008,14.47,,2008,N/A
1741,1741,177879,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2011,06/01/2011,12.59,,2011,N/A
1742,1742,177963,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2013,06/01/2013,11.46,,2013,N/A
1743,1743,178551,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2012,12/01/2011,10.35,,2011,N/A
1744,1744,212820,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2014,06/01/2014,10.2,,2014,N/A
1745,1745,212946,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2014,12/01/2013,10.53,,2013,N/A
1746,1746,177291,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2011-12,12/01/2011,10.49,,2011,N/A
1747,1747,178509,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2011,12/01/2010,11.44,,2010,N/A
1748,1748,212694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2013-14,12/01/2013,13.62,,2013,N/A
1749,1749,334031,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2015,06/01/2015,10.53,,2015,N/A
1750,1750,334032,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2014-15,12/01/2014,10.46,,2014,N/A
1751,1751,547448,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2016-17,12/01/2016,8.68,,2016,N/A
1752,1752,178593,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2013,12/01/2012,10.15,,2012,N/A
1753,1753,410813,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2015-16,12/01/2015,9.71,,2015,N/A
1754,1754,410815,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2016,12/31/2015,9.02,,2015,N/A
1755,1755,547447,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2017,01/01/2017,8.52,,2017,N/A
1756,1756,605742,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2018,06/01/2018,9.28,,2018,N/A
1757,1757,605743,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2017-18,12/01/2017,9.55,,2017,N/A
1758,1758,547694,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2016-17,12/01/2016,7.88,,2016,Brooklyn
1759,1759,605987,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2018,01/01/2018,7.3,,2018,Brooklyn
1760,1760,177207,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Winter 2009-10,12/01/2009,10.64,,2009,N/A
1761,1761,177837,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2010,06/01/2010,13.11,,2010,N/A
1762,1762,177921,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Summer 2012,06/01/2012,11.54,,2012,N/A
1763,1763,178467,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,309,Union Square - Lower East Side,Annual Average 2010,12/01/2009,10.87,,2009,N/A
1764,1764,169546,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2013,06/01/2013,10.31,,2013,Brooklyn
1765,1765,170313,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2011,12/01/2010,10.36,,2010,Brooklyn
1766,1766,170372,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2012,12/01/2011,9.18,,2011,Brooklyn
1767,1767,213785,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2013-14,12/01/2013,12.01,,2013,Brooklyn
1768,1768,214139,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2014,12/01/2013,9.2,,2013,Brooklyn
1769,1769,547692,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2017,06/01/2017,9.17,,2017,Brooklyn
1770,1770,170254,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2010,12/01/2009,9.98,,2009,Brooklyn
1771,1771,170431,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2013,12/01/2012,8.77,,2012,Brooklyn
1772,1772,334278,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2014-15,12/01/2014,9.15,,2014,Brooklyn
1773,1773,411059,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2015-16,12/01/2015,8.84,,2015,Brooklyn
1774,1774,605989,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2017-18,12/01/2017,8.69,,2017,Brooklyn
1775,1775,169310,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2009,06/01/2009,10.96,,2009,Brooklyn
1776,1776,547693,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2017,01/01/2017,7.54,,2017,Brooklyn
1777,1777,605988,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2018,06/01/2018,8.47,,2018,Brooklyn
1778,1778,168602,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2011-12,12/01/2011,9.62,,2011,Brooklyn
1779,1779,169428,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2011,06/01/2011,11.53,,2011,Brooklyn
1780,1780,169487,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2012,06/01/2012,10.4,,2012,Brooklyn
1781,1781,170195,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2009,12/01/2008,10.79,,2008,Brooklyn
1782,1782,169369,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2010,06/01/2010,11.96,,2010,Brooklyn
1783,1783,213962,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2014,06/01/2014,9.02,,2014,Brooklyn
1784,1784,334276,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2015,01/01/2015,8.91,,2015,Brooklyn
1785,1785,334277,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2015,06/01/2015,9.48,,2015,Brooklyn
1786,1786,411061,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Annual Average 2016,12/31/2015,7.98,,2015,Brooklyn
1787,1787,411060,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2016,05/31/2016,8.28,,2016,Brooklyn
1788,1788,605738,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Annual Average 2018,01/01/2018,8.79,,2018,N/A
1789,1789,605739,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Summer 2018,06/01/2018,9.91,,2018,N/A
1790,1790,168425,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2008-09,12/01/2008,13.67,,2008,Brooklyn
1791,1791,168484,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2009-10,12/01/2009,10.35,,2009,Brooklyn
1792,1792,168543,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2010-11,12/01/2010,12.91,,2010,Brooklyn
1793,1793,168661,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2012-13,12/01/2012,10.37,,2012,Brooklyn
1794,1794,178424,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,308,Greenwich Village - SoHo,Annual Average 2009,12/01/2008,12.75,,2008,N/A
