,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year
4259,179363,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2013,06/01/2013,15.91,,2013
4260,179428,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2011,12/01/2010,22.73,,2010
4261,179208,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2011-12,12/01/2011,3.43,,2011
4262,179433,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2012,12/01/2011,20.99,,2011
4263,211360,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2013-14,12/01/2013,25.87,,2013
4264,211375,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2014,06/01/2014,15.75,,2014
4265,549986,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2017,01/01/2017,20.97,,2017
4266,602927,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2018,01/01/2018,20.25,,2018
4267,172714,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2012,12/01/2011,23.17,,2011
4268,549985,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2017,06/01/2017,16.75,,2017
4269,179273,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2009-10,12/01/2009,24.39,,2009
4270,211390,375,Nitrogen Dioxide (NO2),Mean,ppb,Borough,1,Bronx,Annual Average 2014,12/01/2013,19.8,,2013
4271,171660,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2010-11,12/01/2010,31.18,,2010
4272,172102,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2009,06/01/2009,24.57,,2009
4273,172136,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2010,06/01/2010,22.13,,2010
4274,172170,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2011,06/01/2011,20.69,,2011
4275,211789,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2014,12/01/2013,21.76,,2013
4276,412653,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2016,05/31/2016,16.36,,2016
4277,336715,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2015,01/01/2015,21.57,,2015
4278,336716,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2015,06/01/2015,17.36,,2015
4279,412652,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2015-16,12/01/2015,24.29,,2015
4280,412654,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2016,12/31/2015,20.38,,2015
4281,171592,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2008-09,12/01/2008,32.11,,2008
4282,171626,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2009-10,12/01/2009,27.07,,2009
4283,602928,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2018,06/01/2018,15.38,,2018
4284,602929,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2017-18,12/01/2017,26.55,,2017
4285,172238,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2013,06/01/2013,18.56,,2013
4286,172680,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2011,12/01/2010,25.46,,2010
4287,211585,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2013-14,12/01/2013,28.11,,2013
4288,211687,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2014,06/01/2014,17.35,,2014
4289,172204,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2012,06/01/2012,18.99,,2012
4290,172612,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2009,12/01/2008,27.72,,2008
4291,172646,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2010,12/01/2009,25.08,,2009
4292,172748,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2013,12/01/2012,22.49,,2012
4293,336717,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2014-15,12/01/2014,25.54,,2014
4294,549987,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2016-17,12/01/2016,27.47,,2016
4295,412649,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2015-16,12/01/2015,17.25,,2015
4296,549984,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2016-17,12/01/2016,17.98,,2016
4297,602924,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2018,01/01/2018,11.98,,2018
4298,602925,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2018,06/01/2018,7.33,,2018
4299,171694,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2011-12,12/01/2011,25.88,,2011
4300,171728,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2012-13,12/01/2012,26.99,,2012
4301,336712,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2015,01/01/2015,12.76,,2015
4302,412651,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2016,12/31/2015,12.48,,2015
4303,171659,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2010-11,12/01/2010,21.82,,2010
4304,172237,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2013,06/01/2013,8.92,,2013
4305,172747,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2013,12/01/2012,12.68,,2012
4306,336713,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2015,06/01/2015,7.78,,2015
4307,602926,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2017-18,12/01/2017,18.06,,2017
4308,171591,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2008-09,12/01/2008,20.47,,2008
4309,171727,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2012-13,12/01/2012,17.97,,2012
4310,172101,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2009,06/01/2009,11.98,,2009
4311,172169,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2011,06/01/2011,10.13,,2011
4312,172611,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2009,12/01/2008,15.74,,2008
4313,172645,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2010,12/01/2009,14.14,,2009
4314,211584,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2013-14,12/01/2013,21.06,,2013
4315,211788,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2014,12/01/2013,13.32,,2013
4316,412650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2016,05/31/2016,8.0,,2016
4317,549982,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2017,06/01/2017,8.65,,2017
4318,549983,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2017,01/01/2017,12.5,,2017
4319,172679,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2011,12/01/2010,14.86,,2010
4320,172713,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2012,12/01/2011,13.52,,2011
4321,211686,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2014,06/01/2014,8.32,,2014
4322,336714,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2014-15,12/01/2014,18.89,,2014
4323,171693,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2011-12,12/01/2011,17.0,,2011
4324,172135,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2010,06/01/2010,10.82,,2010
4325,172746,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2013,12/01/2012,16.44,,2012
4326,211787,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2014,12/01/2013,16.23,,2013
4327,602921,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2018,01/01/2018,15.13,,2018
4328,602922,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2018,06/01/2018,10.37,,2018
4329,171625,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2009-10,12/01/2009,17.87,,2009
4330,172203,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2012,06/01/2012,9.49,,2012
4331,171590,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2008-09,12/01/2008,24.38,,2008
4332,171658,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2010-11,12/01/2010,26.05,,2010
4333,171692,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2011-12,12/01/2011,20.15,,2011
4334,172100,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2009,06/01/2009,16.06,,2009
4335,172236,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2013,06/01/2013,12.59,,2013
4336,172610,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2009,12/01/2008,19.44,,2008
4337,172202,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2012,06/01/2012,13.35,,2012
4338,172678,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2011,12/01/2010,19.28,,2010
4339,336709,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2015,01/01/2015,16.0,,2015
4340,336711,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2014-15,12/01/2014,21.77,,2014
4341,412647,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2016,05/31/2016,11.93,,2016
4342,412648,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2016,12/31/2015,15.81,,2015
4343,336710,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2015,06/01/2015,11.37,,2015
4344,549979,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2017,06/01/2017,11.34,,2017
4345,549980,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2017,01/01/2017,15.45,,2017
4346,549981,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2016-17,12/01/2016,20.47,,2016
4347,602923,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2017-18,12/01/2017,20.95,,2017
4348,171624,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2009-10,12/01/2009,22.15,,2009
4349,172644,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2010,12/01/2009,18.22,,2009
4350,211583,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2013-14,12/01/2013,23.54,,2013
4351,211685,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2014,06/01/2014,11.49,,2014
4352,412646,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2015-16,12/01/2015,20.02,,2015
4353,171726,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2012-13,12/01/2012,21.87,,2012
4354,172712,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Annual Average 2012,12/01/2011,16.97,,2011
4355,412644,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2016,05/31/2016,13.13,,2016
4356,412645,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2016,12/31/2015,17.1,,2015
4357,549977,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2017,01/01/2017,17.2,,2017
4358,549978,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2016-17,12/01/2016,24.26,,2016
4359,172134,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2010,06/01/2010,14.91,,2010
4360,172168,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2011,06/01/2011,14.98,,2011
4361,172167,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2011,06/01/2011,16.24,,2011
4362,172643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2010,12/01/2009,20.2,,2009
4363,172677,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2011,12/01/2010,20.53,,2010
4364,172745,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2013,12/01/2012,17.46,,2012
4365,211582,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2013-14,12/01/2013,25.9,,2013
4366,211684,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2014,06/01/2014,13.24,,2014
4367,336708,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2014-15,12/01/2014,23.0,,2014
4368,412643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2015-16,12/01/2015,21.62,,2015
4369,211786,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2014,12/01/2013,18.17,,2013
4370,336707,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2015,06/01/2015,13.18,,2015
4371,602918,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2018,01/01/2018,16.4,,2018
4372,172099,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2009,06/01/2009,17.8,,2009
4373,602919,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2018,06/01/2018,11.98,,2018
4374,602920,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2017-18,12/01/2017,22.83,,2017
4375,171657,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2010-11,12/01/2010,27.47,,2010
4376,172235,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2013,06/01/2013,15.0,,2013
4377,172609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2009,12/01/2008,21.14,,2008
4378,336706,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2015,01/01/2015,17.89,,2015
4379,171691,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2011-12,12/01/2011,21.5,,2011
4380,171725,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2012-13,12/01/2012,20.62,,2012
4381,172133,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2010,06/01/2010,16.81,,2010
4382,172201,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2012,06/01/2012,15.41,,2012
4383,172711,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2012,12/01/2011,18.39,,2011
4384,549976,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2017,06/01/2017,13.08,,2017
4385,172200,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2012,06/01/2012,26.55,,2012
4386,211785,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2014,12/01/2013,27.21,,2013
4387,549973,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2017,06/01/2017,21.32,,2017
4388,602915,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2018,01/01/2018,23.63,,2018
4389,171589,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,12/01/2008,26.5,,2008
4390,171623,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2009-10,12/01/2009,23.79,,2009
4391,602916,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2018,06/01/2018,20.14,,2018
4392,602917,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2017-18,12/01/2017,28.73,,2017
4393,171622,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,33.09,,2009
4394,171656,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2010-11,12/01/2010,36.23,,2010
4395,405221,383,Sulfur Dioxide (SO2),Mean,ppb,Borough,1,Bronx,Winter 2015-16,12/01/2015,0.33,,2015
4396,172098,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2009,06/01/2009,30.89,,2009
4397,172132,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2010,06/01/2010,28.59,,2010
4398,172710,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2012,12/01/2011,29.12,,2011
4399,172744,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2013,12/01/2012,28.29,,2012
4400,211581,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2013-14,12/01/2013,33.32,,2013
4401,336704,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2015,06/01/2015,21.44,,2015
4402,412641,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2016,05/31/2016,21.17,,2016
4403,549975,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2016-17,12/01/2016,29.38,,2016
4404,549974,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2017,01/01/2017,24.71,,2017
4405,171588,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2008-09,12/01/2008,38.85,,2008
4406,171690,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,30.73,,2011
4407,172234,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2013,06/01/2013,25.31,,2013
4408,172642,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2010,12/01/2009,31.09,,2009
4409,172676,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2011,12/01/2010,31.41,,2010
4410,336703,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2015,01/01/2015,25.4,,2015
4411,172166,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2011,06/01/2011,28.41,,2011
4412,172608,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2009,12/01/2008,33.96,,2008
4413,336705,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2014-15,12/01/2014,29.44,,2014
4414,412640,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2015-16,12/01/2015,28.22,,2015
4415,412642,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2016,12/31/2015,25.01,,2015
4416,172607,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2009,12/01/2008,38.16,,2008
4417,172641,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,34.61,,2009
4418,172709,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2012,12/01/2011,32.87,,2011
4419,336702,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2014-15,12/01/2014,31.49,,2014
4420,171724,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2012-13,12/01/2012,31.68,,2012
4421,211683,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2014,06/01/2014,23.06,,2014
4422,412638,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2016,05/31/2016,24.03,,2016
4423,602914,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2017-18,12/01/2017,31.14,,2017
4424,171621,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,36.13,,2009
4425,171723,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2012-13,12/01/2012,34.64,,2012
4426,172199,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2012,06/01/2012,31.0,,2012
4427,172233,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2013,06/01/2013,29.16,,2013
4428,412639,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,27.55,,2015
4429,549972,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2016-17,12/01/2016,31.99,,2016
4430,602913,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2018,06/01/2018,23.74,,2018
4431,172743,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2013,12/01/2012,31.96,,2012
